"sourceCode";"sourceName";"targetCode";"targetName"
"4631000007";"Alver LKS 07";"46310312";"Hjelmås"
"4631000007";"Alver LKS 07";"46310313";"Leiknes"
"4631000007";"Alver LKS 07";"46310402";"Øvre Eikanger"
"4631000007";"Alver LKS 07";"46310403";"Nedre Eikanger"
"4631000007";"Alver LKS 07";"46310405";"Vatshelle"
"4631000008";"Alver LKS 08";"46310305";"Kroken"
"4631000008";"Alver LKS 08";"46310306";"Isdal"
"4631000008";"Alver LKS 08";"46310307";"Knarvik K"
"4631000008";"Alver LKS 08";"46310308";"Knarvik Senter"
"4631000008";"Alver LKS 08";"46310309";"Knarvik H"
"4631000008";"Alver LKS 08";"46310310";"Gjervik"
"4631000009";"Alver LKS 09";"46310603";"Moldekleiv"
"4631000009";"Alver LKS 09";"46310605";"Fosse"
"4631000009";"Alver LKS 09";"46310606";"Frekhaug"
"4631000009";"Alver LKS 09";"46310607";"Mjåtveit"
"4631000010";"Alver LKS 10";"46310207";"Alver"
"4631000010";"Alver LKS 10";"46310208";"Alvermarka"
"4631000010";"Alver LKS 10";"46310604";"Flatøy"
"4632000001";"Austrheim LKS 01";"46320101";"Leirvåg - Litlås - Kaland"
"4632000001";"Austrheim LKS 01";"46320102";"Fonnes"
"4632000001";"Austrheim LKS 01";"46320103";"Bakkøy"
"4632000001";"Austrheim LKS 01";"46320104";"Nøten - Lillelindås"
"4632000001";"Austrheim LKS 01";"46320105";"Leikvoll Førland"
"4632000001";"Austrheim LKS 01";"46320106";"Hopland - Bergsvik - Lerøy"
"4632000001";"Austrheim LKS 01";"46320107";"Austrheim"
"4632000001";"Austrheim LKS 01";"46320108";"Sætre"
"4632000001";"Austrheim LKS 01";"46320109";"Årås"
"4632000001";"Austrheim LKS 01";"46320110";"Budal - Toftegård - Ulvøy"
"4632000001";"Austrheim LKS 01";"46320111";"Rebnor - Øksnes - Dyrnes"
"4632000001";"Austrheim LKS 01";"46320112";"Øyane"
"4633000001";"Fedje LKS 01";"46330101";"Vestkanten"
"4633000001";"Fedje LKS 01";"46330102";"Sentrum"
"4633000001";"Fedje LKS 01";"46330103";"Fedje Aust"
"4633000001";"Fedje LKS 01";"46330104";"Stormark"
"4634000001";"Masfjorden LKS 01";"46340101";"Risnes"
"4634000001";"Masfjorden LKS 01";"46340102";"Sleire"
"4634000001";"Masfjorden LKS 01";"46340103";"Hosteland"
"4634000001";"Masfjorden LKS 01";"46340104";"Molland"
"4634000001";"Masfjorden LKS 01";"46340105";"Solheim"
"4634000001";"Masfjorden LKS 01";"46340106";"Haugsvær"
"4634000001";"Masfjorden LKS 01";"46340107";"Matre"
"4634000001";"Masfjorden LKS 01";"46340108";"Haugsdal"
"4634000001";"Masfjorden LKS 01";"46340109";"Andvik"
"4634000001";"Masfjorden LKS 01";"46340110";"Sandnes"
"4634000001";"Masfjorden LKS 01";"46340111";"Kvingo"
"4635000001";"Gulen LKS 01";"46350101";"Eidsbotten"
"4635000001";"Gulen LKS 01";"46350102";"Fivelsdal"
"4635000001";"Gulen LKS 01";"46350103";"Brandanger"
"4635000001";"Gulen LKS 01";"46350104";"Hisarøy"
"4635000001";"Gulen LKS 01";"46350105";"Hille"
"4635000001";"Gulen LKS 01";"46350106";"Mjømna"
"4635000001";"Gulen LKS 01";"46350107";"Byrknes"
"4635000001";"Gulen LKS 01";"46350201";"Sygnefest"
"4635000001";"Gulen LKS 01";"46350202";"Eivindvik"
"4635000001";"Gulen LKS 01";"46350203";"Nordgulen"
"4635000001";"Gulen LKS 01";"46350204";"Austgulen"
"4635000001";"Gulen LKS 01";"46350205";"Dalsøyra"
"4635000001";"Gulen LKS 01";"46350301";"Oppedal"
"4635000001";"Gulen LKS 01";"46350302";"Asheim"
"4635000001";"Gulen LKS 01";"46350303";"Brekke"
"4635000001";"Gulen LKS 01";"46350304";"Hjartholm"
"4636000001";"Solund LKS 01";"46360101";"Indrevær - Utvær"
"4636000001";"Solund LKS 01";"46360102";"Hjønnevåg"
"4636000001";"Solund LKS 01";"46360103";"Kolgrov - Trovåg"
"4636000001";"Solund LKS 01";"46360104";"Storøy - Dalesund"
"4636000001";"Solund LKS 01";"46360105";"Strand - Oddekalv"
"4636000001";"Solund LKS 01";"46360106";"Hardbakke"
"4636000001";"Solund LKS 01";"46360107";"Nesefjord"
"4636000001";"Solund LKS 01";"46360108";"Krakhella"
"4636000001";"Solund LKS 01";"46360109";"Losna"
"4636000001";"Solund LKS 01";"46360110";"Austrefjord - Dunebefjord"
"4636000001";"Solund LKS 01";"46360111";"Hersvik"
"4636000001";"Solund LKS 01";"46360112";"Færøy - Leknessund"
"4637000001";"Hyllestad LKS 01";"46370101";"Skifjord"
"4637000001";"Hyllestad LKS 01";"46370102";"Vassenden"
"4637000001";"Hyllestad LKS 01";"46370103";"Skor"
"4637000001";"Hyllestad LKS 01";"46370104";"Åfjorddalen"
"4637000001";"Hyllestad LKS 01";"46370105";"Løland"
"4637000001";"Hyllestad LKS 01";"46370106";"Leirvik"
"4637000001";"Hyllestad LKS 01";"46370107";"Bø"
"4637000001";"Hyllestad LKS 01";"46370108";"Lifjorden"
"4637000001";"Hyllestad LKS 01";"46370109";"Hyllestad"
"4637000001";"Hyllestad LKS 01";"46370110";"Øen"
"4637000001";"Hyllestad LKS 01";"46370111";"Porten"
"4638000001";"Høyanger LKS 01";"46380101";"Måren"
"4638000001";"Høyanger LKS 01";"46380102";"Høyanger 1"
"4638000001";"Høyanger LKS 01";"46380103";"Høyanger 2"
"4638000001";"Høyanger LKS 01";"46380104";"Høyanger 3"
"4638000001";"Høyanger LKS 01";"46380105";"Høyanger 4"
"4638000001";"Høyanger LKS 01";"46380106";"Høyanger 5"
"4638000001";"Høyanger LKS 01";"46380107";"Høyanger 6"
"4638000001";"Høyanger LKS 01";"46380108";"Høyanger 7"
"4638000001";"Høyanger LKS 01";"46380109";"Høyanger 8"
"4638000001";"Høyanger LKS 01";"46380110";"Høyanger 9"
"4638000001";"Høyanger LKS 01";"46380111";"Berge"
"4638000001";"Høyanger LKS 01";"46380112";"Austreim"
"4638000001";"Høyanger LKS 01";"46380113";"Kyrkjebø"
"4638000001";"Høyanger LKS 01";"46380114";"Nessane"
"4638000001";"Høyanger LKS 01";"46380201";"Ortnevik"
"4638000001";"Høyanger LKS 01";"46380202";"Søreide"
"4638000001";"Høyanger LKS 01";"46380203";"Bjordal"
"4638000001";"Høyanger LKS 01";"46380204";"Ikjefjord"
"4638000001";"Høyanger LKS 01";"46380301";"Vadheim"
"4638000001";"Høyanger LKS 01";"46380302";"Vikum"
"4638000001";"Høyanger LKS 01";"46380303";"Torvund"
"4638000001";"Høyanger LKS 01";"46380304";"Lavik"
"4638000001";"Høyanger LKS 01";"46380305";"Lavikdal"
"4639000001";"Vik LKS 01";"46390101";"Vangsnes"
"4639000001";"Vik LKS 01";"46390102";"Seim"
"4639000001";"Vik LKS 01";"46390103";"Viksøyri"
"4639000001";"Vik LKS 01";"46390104";"Strendene"
"4639000001";"Vik LKS 01";"46390105";"Hove"
"4639000001";"Vik LKS 01";"46390106";"Seljedalen"
"4639000001";"Vik LKS 01";"46390107";"Ovrisdalen"
"4639000001";"Vik LKS 01";"46390108";"Bødalen"
"4639000001";"Vik LKS 01";"46390109";"Framfjord"
"4639000001";"Vik LKS 01";"46390110";"Arnafjord"
"4639000001";"Vik LKS 01";"46390111";"Finden"
"4639000001";"Vik LKS 01";"46390112";"Feidje"
"4639000001";"Vik LKS 01";"46390113";"Tjønn"
"4639000001";"Vik LKS 01";"46390114";"Fresvik Øvre"
"4639000001";"Vik LKS 01";"46390115";"Fresvik Nedre"
"4640000001";"Sogndal LKS 01";"46400201";"Dalavatn"
"4640000001";"Sogndal LKS 01";"46400401";"Indre Fjærland"
"4640000001";"Sogndal LKS 01";"46400402";"Mundal"
"4640000001";"Sogndal LKS 01";"46400403";"Ytre Fjærland"
"4640000001";"Sogndal LKS 01";"46400501";"Njøs"
"4640000001";"Sogndal LKS 01";"46400502";"Hermansverk"
"4640000001";"Sogndal LKS 01";"46400503";"Henjum"
"4640000001";"Sogndal LKS 01";"46400504";"Leitet"
"4640000001";"Sogndal LKS 01";"46400505";"Leikanger"
"4640000001";"Sogndal LKS 01";"46400506";"Hamre - Fosse"
"4640000001";"Sogndal LKS 01";"46400507";"Grinde"
"4640000001";"Sogndal LKS 01";"46400508";"Eitorn"
"4640000001";"Sogndal LKS 01";"46400604";"Vetlefjord"
"4640000001";"Sogndal LKS 01";"46400605";"Sværefjorden"
"4640000001";"Sogndal LKS 01";"46400606";"Esefjorden"
"4640000001";"Sogndal LKS 01";"46400607";"Balestrand"
"4640000001";"Sogndal LKS 01";"46400608";"Thue"
"4640000001";"Sogndal LKS 01";"46400609";"Kvamsøy"
"4640000002";"Sogndal LKS 02";"46400101";"Slinda"
"4640000002";"Sogndal LKS 02";"46400102";"Nornes"
"4640000002";"Sogndal LKS 02";"46400103";"Ylvesåker"
"4640000002";"Sogndal LKS 02";"46400104";"Fardal"
"4640000002";"Sogndal LKS 02";"46400105";"Fimreite"
"4640000002";"Sogndal LKS 02";"46400202";"Notsete"
"4640000002";"Sogndal LKS 02";"46400203";"Lereim - Stenehjem"
"4640000002";"Sogndal LKS 02";"46400209";"Rutlin"
"4640000002";"Sogndal LKS 02";"46400210";"Fosshaugen - Åberg"
"4640000002";"Sogndal LKS 02";"46400211";"Øyabrekka"
"4640000003";"Sogndal LKS 03";"46400204";"Øvre Stedje"
"4640000003";"Sogndal LKS 03";"46400205";"Stedje"
"4640000003";"Sogndal LKS 03";"46400206";"Fjøra"
"4640000003";"Sogndal LKS 03";"46400207";"Nes"
"4640000003";"Sogndal LKS 03";"46400208";"Leite"
"4640000004";"Sogndal LKS 04";"46400301";"Barsnes - Loftnes - Kjørnes"
"4640000004";"Sogndal LKS 04";"46400302";"Valeberg - Skogen"
"4640000004";"Sogndal LKS 04";"46400303";"Haukåsen"
"4640000004";"Sogndal LKS 04";"46400304";"Kaupanger"
"4641000001";"Aurland LKS 01";"46410101";"Nærøy"
"4641000001";"Aurland LKS 01";"46410102";"Undredal"
"4641000001";"Aurland LKS 01";"46410103";"Utbygdi"
"4641000001";"Aurland LKS 01";"46410104";"Aurlandsvangen"
"4641000001";"Aurland LKS 01";"46410105";"Ohnstad"
"4641000001";"Aurland LKS 01";"46410106";"Flåm"
"4641000001";"Aurland LKS 01";"46410107";"Berekvam"
"4641000001";"Aurland LKS 01";"46410108";"Myrdal"
"4641000001";"Aurland LKS 01";"46410109";"Vassbygdi"
"4641000001";"Aurland LKS 01";"46410110";"Dalen"
"4642000001";"Lærdal LKS 01";"46420101";"Hegg"
"4642000001";"Lærdal LKS 01";"46420102";"Berge"
"4642000001";"Lærdal LKS 01";"46420103";"Husum"
"4642000001";"Lærdal LKS 01";"46420104";"Rikheim"
"4642000001";"Lærdal LKS 01";"46420105";"Ljøsne"
"4642000001";"Lærdal LKS 01";"46420106";"Tønjum"
"4642000001";"Lærdal LKS 01";"46420107";"Hauge"
"4642000001";"Lærdal LKS 01";"46420108";"Lærdalsøyri"
"4642000001";"Lærdal LKS 01";"46420109";"Erdal - Bergmål - Luggenes"
"4642000001";"Lærdal LKS 01";"46420110";"Store Hånosi - Gravadalen"
"4642000001";"Lærdal LKS 01";"46420111";"Bjordalen - Vestbotn"
"4642000001";"Lærdal LKS 01";"46420112";"Frønning"
"4643000001";"Årdal LKS 01";"46430102";"Ve"
"4643000001";"Årdal LKS 01";"46430103";"Utladal"
"4643000001";"Årdal LKS 01";"46430104";"Farnes Aust"
"4643000001";"Årdal LKS 01";"46430201";"Lægreid"
"4643000001";"Årdal LKS 01";"46430202";"Hæreid"
"4643000001";"Årdal LKS 01";"46430203";"Vollene"
"4643000001";"Årdal LKS 01";"46430204";"Vassbugen - Uthagen"
"4643000001";"Årdal LKS 01";"46430205";"Nedre Seimsdal"
"4643000001";"Årdal LKS 01";"46430206";"Øvre Seimsdal"
"4643000001";"Årdal LKS 01";"46430207";"Naddvik - Ofredal"
"4643000002";"Årdal LKS 02";"46430101";"Naustbukta"
"4643000002";"Årdal LKS 02";"46430105";"Orehola - Løkjane"
"4643000002";"Årdal LKS 02";"46430106";"Grandane"
"4643000002";"Årdal LKS 02";"46430107";"Vestvollane - Flotane"
"4643000002";"Årdal LKS 02";"46430108";"Fardalen - Øvstetun - Børtnes"
"4644000001";"Luster LKS 01";"46440101";"Mørkrid"
"4644000001";"Luster LKS 01";"46440102";"Bjørk"
"4644000001";"Luster LKS 01";"46440103";"Fortun"
"4644000001";"Luster LKS 01";"46440104";"Bolstad"
"4644000001";"Luster LKS 01";"46440105";"Fjøsne"
"4644000001";"Luster LKS 01";"46440106";"Kvåle"
"4644000001";"Luster LKS 01";"46440107";"Dalsdalen"
"4644000001";"Luster LKS 01";"46440108";"Dale"
"4644000001";"Luster LKS 01";"46440109";"For"
"4644000001";"Luster LKS 01";"46440112";"Kroken"
"4644000001";"Luster LKS 01";"46440113";"Sørheim"
"4644000001";"Luster LKS 01";"46440114";"Breheimen"
"4644000001";"Luster LKS 01";"46440115";"Hurrungane"
"4644000001";"Luster LKS 01";"46440211";"Heggestad"
"4644000001";"Luster LKS 01";"46440301";"Mjølverdal"
"4644000001";"Luster LKS 01";"46440302";"Krundal"
"4644000001";"Luster LKS 01";"46440303";"Kreken"
"4644000001";"Luster LKS 01";"46440304";"Sperle"
"4644000001";"Luster LKS 01";"46440305";"Myklemyr"
"4644000001";"Luster LKS 01";"46440306";"Alsmo - Dalane"
"4644000001";"Luster LKS 01";"46440308";"Gaupne"
"4644000002";"Luster LKS 02";"46440110";"Flahamar"
"4644000002";"Luster LKS 02";"46440111";"Nes"
"4644000002";"Luster LKS 02";"46440201";"Ornes"
"4644000002";"Luster LKS 02";"46440202";"Solvorn"
"4644000002";"Luster LKS 02";"46440203";"Joranger"
"4644000002";"Luster LKS 02";"46440204";"Fet"
"4644000002";"Luster LKS 02";"46440205";"Ugulen"
"4644000002";"Luster LKS 02";"46440206";"Molland"
"4644000002";"Luster LKS 02";"46440207";"Galden"
"4644000002";"Luster LKS 02";"46440208";"Kjos"
"4644000002";"Luster LKS 02";"46440209";"Beheim"
"4644000002";"Luster LKS 02";"46440210";"Alme"
"4644000002";"Luster LKS 02";"46440307";"Røneid"
"4644000002";"Luster LKS 02";"46440309";"Sandvik"
"4645000001";"Askvoll LKS 01";"46450101";"Askvoll"
"4645000001";"Askvoll LKS 01";"46450102";"Ask"
"4645000001";"Askvoll LKS 01";"46450103";"Olset"
"4645000001";"Askvoll LKS 01";"46450104";"Strømmen"
"4645000001";"Askvoll LKS 01";"46450105";"Stongfjorden"
"4645000001";"Askvoll LKS 01";"46450106";"Stubseid"
"4645000001";"Askvoll LKS 01";"46450107";"Vågane"
"4645000001";"Askvoll LKS 01";"46450108";"Gjelsvik"
"4645000001";"Askvoll LKS 01";"46450109";"Rørvik"
"4645000001";"Askvoll LKS 01";"46450110";"Vårdal"
"4645000001";"Askvoll LKS 01";"46450111";"Holmedal - Bakke"
"4645000001";"Askvoll LKS 01";"46450112";"Rivedal"
"4645000001";"Askvoll LKS 01";"46450201";"Kumle"
"4645000001";"Askvoll LKS 01";"46450202";"Høyvik"
"4645000001";"Askvoll LKS 01";"46450203";"Herland"
"4645000001";"Askvoll LKS 01";"46450204";"Vilnes"
"4645000001";"Askvoll LKS 01";"46450205";"Værlandet"
"4645000001";"Askvoll LKS 01";"46450206";"Bulandet"
"4646000001";"Fjaler LKS 01";"46460201";"Flekke - Espedal"
"4646000001";"Fjaler LKS 01";"46460202";"Hovlandsdal"
"4646000001";"Fjaler LKS 01";"46460203";"Guddal - Heggheim"
"4646000001";"Fjaler LKS 01";"46460204";"Øvre Vassdalen"
"4646000001";"Fjaler LKS 01";"46460205";"Nedre Vassdalen"
"4646000001";"Fjaler LKS 01";"46460206";"Bjerga - Bortheim - Jarstad"
"4646000001";"Fjaler LKS 01";"46460207";"Dale - Sletteland"
"4646000001";"Fjaler LKS 01";"46460208";"Sagevik - Yksnebjør"
"4646000001";"Fjaler LKS 01";"46460210";"Fure"
"4646000001";"Fjaler LKS 01";"46460211";"Folkestad"
"4646000001";"Fjaler LKS 01";"46460212";"Våge"
"4646000001";"Fjaler LKS 01";"46460213";"Lone"
"4646000001";"Fjaler LKS 01";"46460214";"Gjølanger"
"4646000001";"Fjaler LKS 01";"46460215";"Tyssedal"
"4647000001";"Sunnfjord LKS 01";"46470104";"Sunde - Kussli"
"4647000001";"Sunnfjord LKS 01";"46470105";"Sundsdalen"
"4647000001";"Sunnfjord LKS 01";"46470201";"Ervik"
"4647000001";"Sunnfjord LKS 01";"46470605";"Skudal"
"4647000001";"Sunnfjord LKS 01";"46470607";"Steien"
"4647000001";"Sunnfjord LKS 01";"46470608";"Sande"
"4647000001";"Sunnfjord LKS 01";"46470609";"Sygna"
"4647000001";"Sunnfjord LKS 01";"46470610";"Lunde"
"4647000001";"Sunnfjord LKS 01";"46470611";"Skilbrei - Hjelmeland"
"4647000001";"Sunnfjord LKS 01";"46470612";"Lien"
"4647000001";"Sunnfjord LKS 01";"46470613";"Kvamme"
"4647000001";"Sunnfjord LKS 01";"46470614";"Osen"
"4647000001";"Sunnfjord LKS 01";"46470615";"Birkeland"
"4647000001";"Sunnfjord LKS 01";"46470616";"Kårstad"
"4647000001";"Sunnfjord LKS 01";"46470617";"Hestad"
"4647000002";"Sunnfjord LKS 02";"46470101";"Haukedalen"
"4647000002";"Sunnfjord LKS 02";"46470102";"Holsen"
"4647000002";"Sunnfjord LKS 02";"46470103";"Mo - Åsen"
"4647000002";"Sunnfjord LKS 02";"46470301";"Angedal"
"4647000002";"Sunnfjord LKS 02";"46470406";"Sanddal"
"4647000002";"Sunnfjord LKS 02";"46470407";"Svidal"
"4647000002";"Sunnfjord LKS 02";"46470501";"Myklebost"
"4647000002";"Sunnfjord LKS 02";"46470502";"Årdal"
"4647000002";"Sunnfjord LKS 02";"46470503";"Helgheim"
"4647000002";"Sunnfjord LKS 02";"46470504";"Fugle"
"4647000002";"Sunnfjord LKS 02";"46470505";"Skei"
"4647000002";"Sunnfjord LKS 02";"46470506";"Kjøsnesfjorden"
"4647000002";"Sunnfjord LKS 02";"46470507";"Førde"
"4647000002";"Sunnfjord LKS 02";"46470508";"Klakegg"
"4647000002";"Sunnfjord LKS 02";"46470509";"Veiteberg"
"4647000002";"Sunnfjord LKS 02";"46470510";"Åmot"
"4647000002";"Sunnfjord LKS 02";"46470601";"Øvrebotten"
"4647000002";"Sunnfjord LKS 02";"46470602";"Eldal - Mjell"
"4647000002";"Sunnfjord LKS 02";"46470603";"Viken"
"4647000002";"Sunnfjord LKS 02";"46470604";"Hestadgrend"
"4647000002";"Sunnfjord LKS 02";"46470606";"Senneseth"
"4647000003";"Sunnfjord LKS 03";"46470202";"Kråkenes"
"4647000003";"Sunnfjord LKS 03";"46470203";"Ulltang"
"4647000003";"Sunnfjord LKS 03";"46470204";"Øvre Steinen"
"4647000003";"Sunnfjord LKS 03";"46470309";"Erdal"
"4647000003";"Sunnfjord LKS 03";"46470701";"Kvellestad"
"4647000003";"Sunnfjord LKS 03";"46470702";"Vevring"
"4647000003";"Sunnfjord LKS 03";"46470703";"Redal"
"4647000003";"Sunnfjord LKS 03";"46470704";"Helle"
"4647000003";"Sunnfjord LKS 03";"46470705";"Frammarsvik"
"4647000003";"Sunnfjord LKS 03";"46470706";"Naustdal Vest"
"4647000003";"Sunnfjord LKS 03";"46470707";"Naustdal Aust"
"4647000003";"Sunnfjord LKS 03";"46470708";"Åse"
"4647000004";"Sunnfjord LKS 04";"46470205";"Halbrend - Steiene"
"4647000004";"Sunnfjord LKS 04";"46470207";"Ytre Hafstad"
"4647000004";"Sunnfjord LKS 04";"46470208";"Førde Sentrum"
"4647000004";"Sunnfjord LKS 04";"46470209";"Hafstad"
"4647000004";"Sunnfjord LKS 04";"46470210";"Bruland"
"4647000004";"Sunnfjord LKS 04";"46470212";"Reset"
"4647000004";"Sunnfjord LKS 04";"46470307";"Haugum - Hundvebakke"
"4647000004";"Sunnfjord LKS 04";"46470308";"Bergum - Hornnes"
"4647000005";"Sunnfjord LKS 05";"46470303";"Vie"
"4647000005";"Sunnfjord LKS 05";"46470304";"Hjelle - Vie - Tefre"
"4647000005";"Sunnfjord LKS 05";"46470305";"Grovene - Flata"
"4647000005";"Sunnfjord LKS 05";"46470306";"Tåene - Presteholten"
"4647000006";"Sunnfjord LKS 06";"46470206";"Halbrendsholten"
"4647000006";"Sunnfjord LKS 06";"46470211";"Slåttebakkane"
"4647000007";"Sunnfjord LKS 07";"46470302";"Furebø"
"4647000007";"Sunnfjord LKS 07";"46470401";"Eikås"
"4647000007";"Sunnfjord LKS 07";"46470402";"Langhaugane"
"4647000007";"Sunnfjord LKS 07";"46470403";"Hjellbrekke"
"4647000007";"Sunnfjord LKS 07";"46470404";"Vassenden Nord"
"4647000007";"Sunnfjord LKS 07";"46470405";"Vassenden Sør"
"4647000007";"Sunnfjord LKS 07";"46470408";"Ålhus"
"4647000007";"Sunnfjord LKS 07";"46470709";"Horstad Vest"
"4647000007";"Sunnfjord LKS 07";"46470710";"Horstad Aust"
"4647000007";"Sunnfjord LKS 07";"46470711";"Ullaland Nord"
"4647000007";"Sunnfjord LKS 07";"46470712";"Ullaland Sør"
"4647000007";"Sunnfjord LKS 07";"46470713";"Fimland"
"4648000001";"Bremanger LKS 01";"46480101";"Rugsundøy - Rugsund"
"4648000001";"Bremanger LKS 01";"46480102";"Leirgulen - Bortne"
"4648000001";"Bremanger LKS 01";"46480103";"Hennøystranda"
"4648000001";"Bremanger LKS 01";"46480104";"Ytre - Davik - Endal"
"4648000001";"Bremanger LKS 01";"46480105";"Indre - Davik - Dombestein"
"4648000001";"Bremanger LKS 01";"46480106";"Isane"
"4648000001";"Bremanger LKS 01";"46480107";"Ålfoten"
"4648000001";"Bremanger LKS 01";"46480108";"Villabakken"
"4648000001";"Bremanger LKS 01";"46480109";"Sande"
"4648000001";"Bremanger LKS 01";"46480110";"Svelgen Sentrum"
"4648000001";"Bremanger LKS 01";"46480111";"Langeneset - Birkelid"
"4648000001";"Bremanger LKS 01";"46480112";"Nesbø - Dyrstad"
"4648000001";"Bremanger LKS 01";"46480113";"Sørgulen - Midtgulen"
"4648000001";"Bremanger LKS 01";"46480114";"Botnane"
"4648000001";"Bremanger LKS 01";"46480115";"Åskora - Yksnelvane"
"4648000001";"Bremanger LKS 01";"46480201";"Grotle"
"4648000001";"Bremanger LKS 01";"46480202";"Hauge"
"4648000001";"Bremanger LKS 01";"46480203";"Dalen"
"4648000001";"Bremanger LKS 01";"46480204";"Hunskår - Oldeide"
"4648000001";"Bremanger LKS 01";"46480205";"Berle"
"4648000001";"Bremanger LKS 01";"46480206";"Førde"
"4648000001";"Bremanger LKS 01";"46480207";"Ryland"
"4648000001";"Bremanger LKS 01";"46480208";"Novelandet"
"4648000001";"Bremanger LKS 01";"46480209";"Kalvåg"
"4648000001";"Bremanger LKS 01";"46480210";"Frøyalandet"
"4649000001";"Stad LKS 01";"46490310";"Totland"
"4649000001";"Stad LKS 01";"46490401";"Kjøde"
"4649000001";"Stad LKS 01";"46490402";"Stokkevåg"
"4649000001";"Stad LKS 01";"46490403";"Årdal - Selje"
"4649000001";"Stad LKS 01";"46490404";"Selje - Selja"
"4649000001";"Stad LKS 01";"46490405";"Djupedal - Berge"
"4649000001";"Stad LKS 01";"46490406";"Eide - Moldestad"
"4649000001";"Stad LKS 01";"46490407";"Barmen"
"4649000001";"Stad LKS 01";"46490408";"Pollane"
"4649000001";"Stad LKS 01";"46490409";"Flatraket"
"4649000001";"Stad LKS 01";"46490501";"Rekvika - Sande"
"4649000001";"Stad LKS 01";"46490502";"Indre Leikanger"
"4649000001";"Stad LKS 01";"46490503";"Ytre Leikanger"
"4649000001";"Stad LKS 01";"46490504";"Eltvik - Borgundvåg"
"4649000001";"Stad LKS 01";"46490505";"Honningsvåg - Årvik"
"4649000001";"Stad LKS 01";"46490506";"Ervik"
"4649000001";"Stad LKS 01";"46490507";"Refsnes"
"4649000001";"Stad LKS 01";"46490508";"Fure - Drage - Hoddevik"
"4649000002";"Stad LKS 02";"46490201";"Skårhaug"
"4649000002";"Stad LKS 02";"46490204";"Lunden - Gjerde - Osnes"
"4649000002";"Stad LKS 02";"46490205";"Nordfjordeid"
"4649000002";"Stad LKS 02";"46490206";"Myklebust"
"4649000003";"Stad LKS 03";"46490101";"Heggjabygda - Navelsaker"
"4649000003";"Stad LKS 03";"46490102";"Holmøyane"
"4649000003";"Stad LKS 03";"46490103";"Leivdal"
"4649000003";"Stad LKS 03";"46490104";"Nes"
"4649000003";"Stad LKS 03";"46490105";"Hjelle"
"4649000003";"Stad LKS 03";"46490203";"Myroldhaug - Langeland - Stokkenæs"
"4649000003";"Stad LKS 03";"46490207";"Myklebuståsen"
"4649000003";"Stad LKS 03";"46490208";"Os"
"4649000003";"Stad LKS 03";"46490209";"Hundeidet"
"4649000003";"Stad LKS 03";"46490211";"Lote"
"4649000003";"Stad LKS 03";"46490301";"Haugen"
"4649000003";"Stad LKS 03";"46490302";"Hjelmelandsdalen"
"4649000003";"Stad LKS 03";"46490303";"Naustdal"
"4649000004";"Stad LKS 04";"46490210";"Torheim - Sørland"
"4649000004";"Stad LKS 04";"46490304";"Remmedalen"
"4649000004";"Stad LKS 04";"46490305";"Myrold"
"4649000004";"Stad LKS 04";"46490306";"Høynes"
"4649000004";"Stad LKS 04";"46490307";"Reksnes"
"4649000004";"Stad LKS 04";"46490308";"Kjøllsdal"
"4649000004";"Stad LKS 04";"46490309";"Haus - Lefdal"
"4649000004";"Stad LKS 04";"46490311";"Bryggja"
"4649000004";"Stad LKS 04";"46490312";"Maurstad"
"4650000001";"Gloppen LKS 01";"46500105";"Hauge"
"4650000001";"Gloppen LKS 01";"46500107";"Sandane Nord"
"4650000001";"Gloppen LKS 01";"46500108";"Sandane Sentrum"
"4650000001";"Gloppen LKS 01";"46500109";"Sandane Sør"
"4650000001";"Gloppen LKS 01";"46500110";"Kleivedammen"
"4650000001";"Gloppen LKS 01";"46500111";"Eide"
"4650000001";"Gloppen LKS 01";"46500201";"Hetle"
"4650000001";"Gloppen LKS 01";"46500202";"Re"
"4650000001";"Gloppen LKS 01";"46500204";"Hole"
"4650000001";"Gloppen LKS 01";"46500205";"Byrkjelo"
"4650000001";"Gloppen LKS 01";"46500206";"Sandal"
"4650000001";"Gloppen LKS 01";"46500207";"Bergheim"
"4650000001";"Gloppen LKS 01";"46500303";"Rygg"
"4650000001";"Gloppen LKS 01";"46500304";"Mardal"
"4650000002";"Gloppen LKS 02";"46500101";"Nesjane"
"4650000002";"Gloppen LKS 02";"46500103";"Vereide"
"4650000002";"Gloppen LKS 02";"46500104";"Føleide"
"4650000002";"Gloppen LKS 02";"46500106";"Øyrane"
"4650000002";"Gloppen LKS 02";"46500203";"Råd - Bø"
"4650000002";"Gloppen LKS 02";"46500208";"Årdal"
"4650000002";"Gloppen LKS 02";"46500209";"Kandal"
"4650000002";"Gloppen LKS 02";"46500301";"Straume"
"4650000002";"Gloppen LKS 02";"46500302";"Sande"
"4650000002";"Gloppen LKS 02";"46500305";"Gjengedal"
"4650000002";"Gloppen LKS 02";"46500306";"Røyrvik"
"4651000001";"Stryn LKS 01";"46510101";"Grov"
"4651000001";"Stryn LKS 01";"46510102";"Erdal"
"4651000001";"Stryn LKS 01";"46510103";"Hjelle"
"4651000001";"Stryn LKS 01";"46510104";"Strandsida"
"4651000001";"Stryn LKS 01";"46510105";"Flo"
"4651000001";"Stryn LKS 01";"46510106";"Tenden"
"4651000001";"Stryn LKS 01";"46510107";"Solheim"
"4651000001";"Stryn LKS 01";"46510108";"Rise"
