levekaar,lksnavn,grunnkrets
5001030016,Trondheim - Tråante LKS 030016,50014305
5001030016,Trondheim - Tråante LKS 030016,50014316
5001030017,Trondheim - Tråante LKS 030017,50017203
5001030017,Trondheim - Tråante LKS 030017,50017204
5001030017,Trondheim - Tråante LKS 030017,50017217
5001030018,Trondheim - Tråante LKS 030018,50013120
5001030018,Trondheim - Tråante LKS 030018,50013204
5001030018,Trondheim - Tråante LKS 030018,50013205
5001030018,Trondheim - Tråante LKS 030018,50013209
5001030018,Trondheim - Tråante LKS 030018,50014112
5001030018,Trondheim - Tråante LKS 030018,50014117
5001030019,Trondheim - Tråante LKS 030019,50014108
5001030019,Trondheim - Tråante LKS 030019,50014109
5001030019,Trondheim - Tråante LKS 030019,50014114
5001030019,Trondheim - Tråante LKS 030019,50014222
5001030020,Trondheim - Tråante LKS 030020,50013108
5001030020,Trondheim - Tråante LKS 030020,50013119
5001030020,Trondheim - Tråante LKS 030020,50013203
5001030021,Trondheim - Tråante LKS 030021,50016211
5001030021,Trondheim - Tråante LKS 030021,50016212
5001030021,Trondheim - Tråante LKS 030021,50016203
5001030021,Trondheim - Tråante LKS 030021,50016204
5001030022,Trondheim - Tråante LKS 030022,50016206
5001030022,Trondheim - Tråante LKS 030022,50016207
5001030022,Trondheim - Tråante LKS 030022,50016208
5001030022,Trondheim - Tråante LKS 030022,50016209
5001030023,Trondheim - Tråante LKS 030023,50014226
5001030023,Trondheim - Tråante LKS 030023,50014227
5001040001,Trondheim - Tråante LKS 040001,50017215
5001040001,Trondheim - Tråante LKS 040001,50017216
5001040001,Trondheim - Tråante LKS 040001,50017508
5001040001,Trondheim - Tråante LKS 040001,50017509
5001040001,Trondheim - Tråante LKS 040001,50017529
5001040001,Trondheim - Tråante LKS 040001,50017530
5001040001,Trondheim - Tråante LKS 040001,50017514
5001040001,Trondheim - Tråante LKS 040001,50017521
5001040002,Trondheim - Tråante LKS 040002,50018106
5001040002,Trondheim - Tråante LKS 040002,50018109
5001040002,Trondheim - Tråante LKS 040002,50018111
5001040002,Trondheim - Tråante LKS 040002,50018116
5001040002,Trondheim - Tråante LKS 040002,50018117
5001040002,Trondheim - Tråante LKS 040002,50018119
5001040002,Trondheim - Tråante LKS 040002,50018120
5001040002,Trondheim - Tråante LKS 040002,50018121
5001040002,Trondheim - Tråante LKS 040002,50018122
5001040002,Trondheim - Tråante LKS 040002,50018123
5001040003,Trondheim - Tråante LKS 040003,50017515
5001040003,Trondheim - Tråante LKS 040003,50017516
5001040003,Trondheim - Tråante LKS 040003,50017517
5001040003,Trondheim - Tråante LKS 040003,50017518
5001040003,Trondheim - Tråante LKS 040003,50017519
5001040003,Trondheim - Tråante LKS 040003,50017520
5001040003,Trondheim - Tråante LKS 040003,50017522
5001040003,Trondheim - Tråante LKS 040003,50017526
5001040004,Trondheim - Tråante LKS 040004,50010111
5001040004,Trondheim - Tråante LKS 040004,50010112
5001040004,Trondheim - Tråante LKS 040004,50010104
5001040004,Trondheim - Tråante LKS 040004,50010105
5001040004,Trondheim - Tråante LKS 040004,50010106
5001040004,Trondheim - Tråante LKS 040004,50010107
5001040004,Trondheim - Tråante LKS 040004,50010108
5001040004,Trondheim - Tråante LKS 040004,50010109
5001040004,Trondheim - Tråante LKS 040004,50010110
5001040005,Trondheim - Tråante LKS 040005,50010102
5001040005,Trondheim - Tråante LKS 040005,50010103
5001040005,Trondheim - Tråante LKS 040005,50017406
5001040005,Trondheim - Tråante LKS 040005,50017407
5001040005,Trondheim - Tråante LKS 040005,50017408
5001040005,Trondheim - Tråante LKS 040005,50017525
5001040005,Trondheim - Tråante LKS 040005,50018110
5001040006,Trondheim - Tråante LKS 040006,50018104
5001040006,Trondheim - Tråante LKS 040006,50018112
5001040006,Trondheim - Tråante LKS 040006,50018113
5001040006,Trondheim - Tråante LKS 040006,50018114
5001040006,Trondheim - Tråante LKS 040006,50018115
5001040006,Trondheim - Tråante LKS 040006,50018118
5001040007,Trondheim - Tråante LKS 040007,50017425
5001040007,Trondheim - Tråante LKS 040007,50017426
5001040007,Trondheim - Tråante LKS 040007,50017409
5001040007,Trondheim - Tråante LKS 040007,50017414
5001040007,Trondheim - Tråante LKS 040007,50017415
5001040007,Trondheim - Tråante LKS 040007,50017418
5001040007,Trondheim - Tråante LKS 040007,50017420
5001040007,Trondheim - Tråante LKS 040007,50017502
5001040007,Trondheim - Tråante LKS 040007,50017524
5001040008,Trondheim - Tråante LKS 040008,50017209
5001040008,Trondheim - Tråante LKS 040008,50017211
5001040008,Trondheim - Tråante LKS 040008,50017212
5001040008,Trondheim - Tråante LKS 040008,50017214
5001040008,Trondheim - Tråante LKS 040008,50017218
5001040009,Trondheim - Tråante LKS 040009,50017410
5001040009,Trondheim - Tråante LKS 040009,50017411
5001040009,Trondheim - Tråante LKS 040009,50017412
5001040009,Trondheim - Tråante LKS 040009,50017429
5001040009,Trondheim - Tråante LKS 040009,50017430
5001040010,Trondheim - Tråante LKS 040010,50017416
5001040010,Trondheim - Tråante LKS 040010,50017422
5001040010,Trondheim - Tråante LKS 040010,50017427
5001040010,Trondheim - Tråante LKS 040010,50017428
5001040010,Trondheim - Tråante LKS 040010,50017424
5001040011,Trondheim - Tråante LKS 040011,50017511
5001040011,Trondheim - Tråante LKS 040011,50017512
5001040011,Trondheim - Tråante LKS 040011,50017527
5001040011,Trondheim - Tråante LKS 040011,50017528
5001040012,Trondheim - Tråante LKS 040012,50017417
5001040012,Trondheim - Tråante LKS 040012,50017419
5001040012,Trondheim - Tråante LKS 040012,50017421
5001040013,Trondheim - Tråante LKS 040013,50017210
5001040013,Trondheim - Tråante LKS 040013,50017213
5001040014,Trondheim - Tråante LKS 040014,50017531
5001040014,Trondheim - Tråante LKS 040014,50017532
5001040014,Trondheim - Tråante LKS 040014,50017503
5001040014,Trondheim - Tråante LKS 040014,50017504
5001040014,Trondheim - Tråante LKS 040014,50017523
5001040015,Trondheim - Tråante LKS 040015,50017505
5001040015,Trondheim - Tråante LKS 040015,50017506
5001040015,Trondheim - Tråante LKS 040015,50017507
5006000001,Steinkjer LKS 01,50060101
5006000001,Steinkjer LKS 01,50060501
5006000001,Steinkjer LKS 01,50060502
5006000001,Steinkjer LKS 01,50060503
5006000001,Steinkjer LKS 01,50060504
5006000001,Steinkjer LKS 01,50060505
5006000001,Steinkjer LKS 01,50060601
5006000001,Steinkjer LKS 01,50060602
5006000001,Steinkjer LKS 01,50060603
5006000001,Steinkjer LKS 01,50060604
5006000001,Steinkjer LKS 01,50060605
5006000001,Steinkjer LKS 01,50060702
5006000001,Steinkjer LKS 01,50060703
5006000001,Steinkjer LKS 01,50060705
5006000001,Steinkjer LKS 01,50060706
5006000001,Steinkjer LKS 01,50060707
5006000002,Steinkjer LKS 02,50060406
5006000002,Steinkjer LKS 02,50060407
5006000002,Steinkjer LKS 02,50060804
5006000002,Steinkjer LKS 02,50060805
5006000002,Steinkjer LKS 02,50060806
5006000002,Steinkjer LKS 02,50060807
5006000002,Steinkjer LKS 02,50060808
5006000002,Steinkjer LKS 02,50060810
5006000002,Steinkjer LKS 02,50060811
5006000002,Steinkjer LKS 02,50060812
5006000002,Steinkjer LKS 02,50060901
5006000002,Steinkjer LKS 02,50060902
5006000002,Steinkjer LKS 02,50060903
5006000002,Steinkjer LKS 02,50060904
5006000002,Steinkjer LKS 02,50060905
5006000003,Steinkjer LKS 03,50060111
5006000003,Steinkjer LKS 03,50060112
5006000003,Steinkjer LKS 03,50060113
5006000003,Steinkjer LKS 03,50060114
5006000003,Steinkjer LKS 03,50060301
5006000003,Steinkjer LKS 03,50060306
5006000003,Steinkjer LKS 03,50060307
5006000003,Steinkjer LKS 03,50060401
5006000003,Steinkjer LKS 03,50060704
5006000004,Steinkjer LKS 04,50060207
5006000004,Steinkjer LKS 04,50060302
5006000004,Steinkjer LKS 04,50060303
5006000004,Steinkjer LKS 04,50060304
5006000004,Steinkjer LKS 04,50060305
5006000004,Steinkjer LKS 04,50060308
5006000004,Steinkjer LKS 04,50060309
5006000004,Steinkjer LKS 04,50060310
5006000004,Steinkjer LKS 04,50060311
5006000004,Steinkjer LKS 04,50060312
5006000004,Steinkjer LKS 04,50060313
5006000004,Steinkjer LKS 04,50060410
5006000005,Steinkjer LKS 05,50060402
5006000005,Steinkjer LKS 05,50060403
5006000005,Steinkjer LKS 05,50060404
5006000005,Steinkjer LKS 05,50060405
5006000005,Steinkjer LKS 05,50060408
5006000005,Steinkjer LKS 05,50060409
5006000005,Steinkjer LKS 05,50060801
5006000005,Steinkjer LKS 05,50060802
5006000005,Steinkjer LKS 05,50060803
5006000005,Steinkjer LKS 05,50060809
5006000006,Steinkjer LKS 06,50060204
5006000006,Steinkjer LKS 06,50060208
5006000006,Steinkjer LKS 06,50060209
5006000006,Steinkjer LKS 06,50060210
5006000006,Steinkjer LKS 06,50060701
5006000007,Steinkjer LKS 07,50060201
5006000007,Steinkjer LKS 07,50060202
5006000007,Steinkjer LKS 07,50060205
5006000007,Steinkjer LKS 07,50060206
5006000008,Steinkjer LKS 08,50060102
5006000008,Steinkjer LKS 08,50060103
5006000008,Steinkjer LKS 08,50060104
5006000008,Steinkjer LKS 08,50060105
5006000008,Steinkjer LKS 08,50060106
5006000008,Steinkjer LKS 08,50060107
5006000008,Steinkjer LKS 08,50060108
5006000008,Steinkjer LKS 08,50060109
5006000008,Steinkjer LKS 08,50060110
5006000009,Steinkjer LKS 09,50060203
5006000009,Steinkjer LKS 09,50060211
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070101
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070102
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070103
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070104
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070105
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070201
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070202
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070203
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070205
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070206
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070414
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070601
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070602
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070603
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070604
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070605
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070606
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070607
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070608
5007000001,Namsos - Nåavmesjenjaelmie LKS 01,50070611
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070204
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070301
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070304
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070305
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070306
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070307
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070308
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070309
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070501
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070502
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070503
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070504
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070505
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070609
5007000002,Namsos - Nåavmesjenjaelmie LKS 02,50070610
5007000003,Namsos - Nåavmesjenjaelmie LKS 03,50070302
5007000003,Namsos - Nåavmesjenjaelmie LKS 03,50070303
5007000003,Namsos - Nåavmesjenjaelmie LKS 03,50070407
5007000003,Namsos - Nåavmesjenjaelmie LKS 03,50070408
5007000003,Namsos - Nåavmesjenjaelmie LKS 03,50070415
5007000003,Namsos - Nåavmesjenjaelmie LKS 03,50070416
5007000003,Namsos - Nåavmesjenjaelmie LKS 03,50070417
5007000004,Namsos - Nåavmesjenjaelmie LKS 04,50070401
5007000004,Namsos - Nåavmesjenjaelmie LKS 04,50070402
5007000004,Namsos - Nåavmesjenjaelmie LKS 04,50070403
5007000004,Namsos - Nåavmesjenjaelmie LKS 04,50070404
5007000004,Namsos - Nåavmesjenjaelmie LKS 04,50070405
5007000005,Namsos - Nåavmesjenjaelmie LKS 05,50070406
5007000005,Namsos - Nåavmesjenjaelmie LKS 05,50070409
5007000005,Namsos - Nåavmesjenjaelmie LKS 05,50070410
5007000005,Namsos - Nåavmesjenjaelmie LKS 05,50070411
5007000005,Namsos - Nåavmesjenjaelmie LKS 05,50070412
5007000005,Namsos - Nåavmesjenjaelmie LKS 05,50070413
5014000001,Frøya LKS 01,50140101
5014000001,Frøya LKS 01,50140201
5014000001,Frøya LKS 01,50140202
5014000001,Frøya LKS 01,50140203
5014000001,Frøya LKS 01,50140204
5014000001,Frøya LKS 01,50140205
5014000001,Frøya LKS 01,50140206
5014000001,Frøya LKS 01,50140207
5014000001,Frøya LKS 01,50140208
5014000001,Frøya LKS 01,50140209
5014000001,Frøya LKS 01,50140210
5014000001,Frøya LKS 01,50140211
5014000001,Frøya LKS 01,50140301
5014000001,Frøya LKS 01,50140302
5014000001,Frøya LKS 01,50140303
5014000001,Frøya LKS 01,50140304
5014000001,Frøya LKS 01,50140305
5014000001,Frøya LKS 01,50140306
5014000001,Frøya LKS 01,50140307
5014000002,Frøya LKS 02,50140102
5014000002,Frøya LKS 02,50140103
5014000002,Frøya LKS 02,50140104
5014000002,Frøya LKS 02,50140105
5014000002,Frøya LKS 02,50140106
5014000002,Frøya LKS 02,50140107
5020000001,Osen LKS 01,50200101
5020000001,Osen LKS 01,50200102
5020000001,Osen LKS 01,50200103
5020000001,Osen LKS 01,50200104
5020000001,Osen LKS 01,50200105
5020000001,Osen LKS 01,50200106
5020000001,Osen LKS 01,50200107
5020000001,Osen LKS 01,50200108
5020000001,Osen LKS 01,50200109
5021000001,Oppdal LKS 01,50210101
5021000001,Oppdal LKS 01,50210102
5021000001,Oppdal LKS 01,50210103
5021000001,Oppdal LKS 01,50210104
5021000001,Oppdal LKS 01,50210105
5021000001,Oppdal LKS 01,50210106
5021000001,Oppdal LKS 01,50210107
5021000001,Oppdal LKS 01,50210109
5021000001,Oppdal LKS 01,50210205
5021000001,Oppdal LKS 01,50210207
5021000001,Oppdal LKS 01,50210208
5021000001,Oppdal LKS 01,50210209
5021000001,Oppdal LKS 01,50210301
5021000001,Oppdal LKS 01,50210302
5021000001,Oppdal LKS 01,50210304
5021000001,Oppdal LKS 01,50210305
5021000001,Oppdal LKS 01,50210306
5021000001,Oppdal LKS 01,50210307
5021000001,Oppdal LKS 01,50210308
5021000001,Oppdal LKS 01,50210309
5021000001,Oppdal LKS 01,50210310
5021000002,Oppdal LKS 02,50210108
5021000002,Oppdal LKS 02,50210201
5021000002,Oppdal LKS 02,50210202
5021000002,Oppdal LKS 02,50210203
5021000002,Oppdal LKS 02,50210204
5021000002,Oppdal LKS 02,50210206
5021000002,Oppdal LKS 02,50210303
5022000001,Rennebu LKS 01,50220101
5022000001,Rennebu LKS 01,50220102
5022000001,Rennebu LKS 01,50220103
5022000001,Rennebu LKS 01,50220104
5022000001,Rennebu LKS 01,50220105
5022000001,Rennebu LKS 01,50220106
5022000001,Rennebu LKS 01,50220107
5022000001,Rennebu LKS 01,50220201
5022000001,Rennebu LKS 01,50220202
5022000001,Rennebu LKS 01,50220203
5022000001,Rennebu LKS 01,50220204
5025000001,Røros - Rosse LKS 01,50250102
5025000001,Røros - Rosse LKS 01,50250103
5025000001,Røros - Rosse LKS 01,50250106
5025000001,Røros - Rosse LKS 01,50250107
5025000001,Røros - Rosse LKS 01,50250109
5025000001,Røros - Rosse LKS 01,50250116
5025000001,Røros - Rosse LKS 01,50250201
5025000001,Røros - Rosse LKS 01,50250202
5025000001,Røros - Rosse LKS 01,50250203
5025000001,Røros - Rosse LKS 01,50250204
5025000001,Røros - Rosse LKS 01,50250205
5025000001,Røros - Rosse LKS 01,50250206
5025000001,Røros - Rosse LKS 01,50250207
5025000001,Røros - Rosse LKS 01,50250208
5025000001,Røros - Rosse LKS 01,50250209
5025000001,Røros - Rosse LKS 01,50250210
5025000001,Røros - Rosse LKS 01,50250211
5025000002,Røros - Rosse LKS 02,50250101
5025000002,Røros - Rosse LKS 02,50250104
5025000002,Røros - Rosse LKS 02,50250105
5025000002,Røros - Rosse LKS 02,50250108
5025000002,Røros - Rosse LKS 02,50250110
5025000002,Røros - Rosse LKS 02,50250111
5025000002,Røros - Rosse LKS 02,50250112
5025000002,Røros - Rosse LKS 02,50250113
5025000002,Røros - Rosse LKS 02,50250114
5025000002,Røros - Rosse LKS 02,50250115
5025000002,Røros - Rosse LKS 02,50250117
5025000002,Røros - Rosse LKS 02,50250118
5026000001,Holtålen LKS 01,50260101
5026000001,Holtålen LKS 01,50260102
5026000001,Holtålen LKS 01,50260103
5026000001,Holtålen LKS 01,50260104
5026000001,Holtålen LKS 01,50260105
5026000001,Holtålen LKS 01,50260106
5026000001,Holtålen LKS 01,50260107
5026000001,Holtålen LKS 01,50260108
5026000001,Holtålen LKS 01,50260109
5026000001,Holtålen LKS 01,50260110
5026000001,Holtålen LKS 01,50260111
5026000001,Holtålen LKS 01,50260112
5026000001,Holtålen LKS 01,50260113
5026000001,Holtålen LKS 01,50260114
5026000001,Holtålen LKS 01,50260115
5026000001,Holtålen LKS 01,50260116
5026000001,Holtålen LKS 01,50260201
5026000001,Holtålen LKS 01,50260202
5026000001,Holtålen LKS 01,50260203
5026000001,Holtålen LKS 01,50260204
5026000001,Holtålen LKS 01,50260205
5026000001,Holtålen LKS 01,50260206
5026000001,Holtålen LKS 01,50260207
5026000001,Holtålen LKS 01,50260208
5026000001,Holtålen LKS 01,50260209
5026000001,Holtålen LKS 01,50260210
5026000001,Holtålen LKS 01,50260211
5026000001,Holtålen LKS 01,50260212
5026000001,Holtålen LKS 01,50260214
5026000001,Holtålen LKS 01,50260216
5026000001,Holtålen LKS 01,50260220
5026000001,Holtålen LKS 01,50260221
5026000001,Holtålen LKS 01,50260222
5026000001,Holtålen LKS 01,50260223
5026000001,Holtålen LKS 01,50260226
5027000001,Midtre Gauldal LKS 01,50270102
5027000001,Midtre Gauldal LKS 01,50270103
5027000001,Midtre Gauldal LKS 01,50270104
5027000001,Midtre Gauldal LKS 01,50270105
5027000001,Midtre Gauldal LKS 01,50270106
5027000001,Midtre Gauldal LKS 01,50270107
5027000001,Midtre Gauldal LKS 01,50270108
5027000001,Midtre Gauldal LKS 01,50270109
5027000001,Midtre Gauldal LKS 01,50270110
5027000001,Midtre Gauldal LKS 01,50270111
5027000001,Midtre Gauldal LKS 01,50270202
5027000001,Midtre Gauldal LKS 01,50270203
5027000001,Midtre Gauldal LKS 01,50270204
5027000001,Midtre Gauldal LKS 01,50270205
5027000001,Midtre Gauldal LKS 01,50270206
5027000001,Midtre Gauldal LKS 01,50270207
5027000001,Midtre Gauldal LKS 01,50270209
5027000001,Midtre Gauldal LKS 01,50270210
5027000001,Midtre Gauldal LKS 01,50270211
5027000001,Midtre Gauldal LKS 01,50270216
5027000002,Midtre Gauldal LKS 02,50270101
5027000002,Midtre Gauldal LKS 02,50270201
5027000002,Midtre Gauldal LKS 02,50270208
5027000002,Midtre Gauldal LKS 02,50270212
5027000002,Midtre Gauldal LKS 02,50270213
5027000002,Midtre Gauldal LKS 02,50270214
5027000002,Midtre Gauldal LKS 02,50270215
5027000002,Midtre Gauldal LKS 02,50270301
5027000002,Midtre Gauldal LKS 02,50270302
5027000002,Midtre Gauldal LKS 02,50270303
5027000002,Midtre Gauldal LKS 02,50270304
5027000002,Midtre Gauldal LKS 02,50270305
5027000002,Midtre Gauldal LKS 02,50270306
5027000002,Midtre Gauldal LKS 02,50270307
5027000002,Midtre Gauldal LKS 02,50270308
5027000002,Midtre Gauldal LKS 02,50270309
5027000002,Midtre Gauldal LKS 02,50270310
5027000002,Midtre Gauldal LKS 02,50270311
5027000002,Midtre Gauldal LKS 02,50270312
5027000002,Midtre Gauldal LKS 02,50270313
5028000001,Melhus LKS 01,50280502
5028000001,Melhus LKS 01,50280503
5028000001,Melhus LKS 01,50280504
5028000001,Melhus LKS 01,50280505
5028000001,Melhus LKS 01,50280506
5028000001,Melhus LKS 01,50280509
5028000001,Melhus LKS 01,50280601
5028000001,Melhus LKS 01,50280602
5028000001,Melhus LKS 01,50280603
5028000001,Melhus LKS 01,50280604
5028000001,Melhus LKS 01,50280605
5028000001,Melhus LKS 01,50280606
5028000001,Melhus LKS 01,50280607
5028000001,Melhus LKS 01,50280608
5028000001,Melhus LKS 01,50280703
5028000001,Melhus LKS 01,50280704
5028000001,Melhus LKS 01,50280705
5028000002,Melhus LKS 02,50280103
5028000002,Melhus LKS 02,50280105
5028000002,Melhus LKS 02,50280106
5028000002,Melhus LKS 02,50280107
5028000002,Melhus LKS 02,50280207
5028000002,Melhus LKS 02,50280208
5028000003,Melhus LKS 03,50280108
5028000003,Melhus LKS 03,50280109
5028000003,Melhus LKS 03,50280110
5028000003,Melhus LKS 03,50280111
5028000003,Melhus LKS 03,50280209
5028000003,Melhus LKS 03,50280301
5028000003,Melhus LKS 03,50280302
5028000003,Melhus LKS 03,50280303
5028000003,Melhus LKS 03,50280304
5028000003,Melhus LKS 03,50280305
5028000003,Melhus LKS 03,50280701
5028000003,Melhus LKS 03,50280702
5028000003,Melhus LKS 03,50280706
5028000004,Melhus LKS 04,50280401
5028000004,Melhus LKS 04,50280402
5028000004,Melhus LKS 04,50280403
5028000004,Melhus LKS 04,50280404
5028000004,Melhus LKS 04,50280405
5028000004,Melhus LKS 04,50280501
5028000004,Melhus LKS 04,50280507
5028000004,Melhus LKS 04,50280508
5028000005,Melhus LKS 05,50280104
5028000005,Melhus LKS 05,50280206
5028000006,Melhus LKS 06,50280101
5028000006,Melhus LKS 06,50280102
5028000006,Melhus LKS 06,50280201
5028000006,Melhus LKS 06,50280202
5028000006,Melhus LKS 06,50280203
5028000007,Melhus LKS 07,50280204
5028000007,Melhus LKS 07,50280205
5029000001,Skaun LKS 01,50290101
5029000001,Skaun LKS 01,50290102
5029000001,Skaun LKS 01,50290104
5029000001,Skaun LKS 01,50290301
5029000001,Skaun LKS 01,50290302
5029000001,Skaun LKS 01,50290304
5029000001,Skaun LKS 01,50290305
5029000001,Skaun LKS 01,50290306
5029000001,Skaun LKS 01,50290307
5029000002,Skaun LKS 02,50290303
5029000002,Skaun LKS 02,50290308
5029000003,Skaun LKS 03,50290107
5029000003,Skaun LKS 03,50290201
5029000003,Skaun LKS 03,50290202
5029000003,Skaun LKS 03,50290203
5029000003,Skaun LKS 03,50290204
5029000003,Skaun LKS 03,50290205
5029000004,Skaun LKS 04,50290103
5029000004,Skaun LKS 04,50290105
5029000004,Skaun LKS 04,50290106
5029000004,Skaun LKS 04,50290206
5029000004,Skaun LKS 04,50290207
5031000001,Malvik LKS 01,50310201
5031000001,Malvik LKS 01,50310202
5031000001,Malvik LKS 01,50310203
5031000001,Malvik LKS 01,50310303
5031000001,Malvik LKS 01,50310305
5031000001,Malvik LKS 01,50310306
5031000001,Malvik LKS 01,50310307
5031000001,Malvik LKS 01,50310308
5031000001,Malvik LKS 01,50310402
5031000001,Malvik LKS 01,50310403
5031000001,Malvik LKS 01,50310501
5031000001,Malvik LKS 01,50310507
5031000001,Malvik LKS 01,50310508
5031000001,Malvik LKS 01,50310509
5031000001,Malvik LKS 01,50310510
5031000001,Malvik LKS 01,50310511
5031000001,Malvik LKS 01,50310512
5031000002,Malvik LKS 02,50310103
5031000002,Malvik LKS 02,50310105
5031000002,Malvik LKS 02,50310106
5031000002,Malvik LKS 02,50310401
5031000003,Malvik LKS 03,50310301
5031000003,Malvik LKS 03,50310302
5031000003,Malvik LKS 03,50310304
5031000003,Malvik LKS 03,50310309
5031000003,Malvik LKS 03,50310310
5031000003,Malvik LKS 03,50310404
5031000004,Malvik LKS 04,50310502
5031000004,Malvik LKS 04,50310503
5031000004,Malvik LKS 04,50310504
5031000004,Malvik LKS 04,50310505
5031000004,Malvik LKS 04,50310506
5031000005,Malvik LKS 05,50310101
5031000005,Malvik LKS 05,50310102
5031000005,Malvik LKS 05,50310104
5031000006,Malvik LKS 06,50310204
5031000006,Malvik LKS 06,50310205
5031000006,Malvik LKS 06,50310206
5032000001,Selbu LKS 01,50320102
5032000001,Selbu LKS 01,50320103
5032000001,Selbu LKS 01,50320104
5032000001,Selbu LKS 01,50320105
5032000001,Selbu LKS 01,50320106
5032000001,Selbu LKS 01,50320107
5032000001,Selbu LKS 01,50320108
5032000001,Selbu LKS 01,50320109
5032000001,Selbu LKS 01,50320110
5032000001,Selbu LKS 01,50320111
5032000001,Selbu LKS 01,50320112
5032000001,Selbu LKS 01,50320113
5032000001,Selbu LKS 01,50320114
5032000001,Selbu LKS 01,50320115
5032000001,Selbu LKS 01,50320116
5032000001,Selbu LKS 01,50320117
5032000001,Selbu LKS 01,50320118
5032000001,Selbu LKS 01,50320119
5032000001,Selbu LKS 01,50320120
5032000001,Selbu LKS 01,50320121
5032000001,Selbu LKS 01,50320122
5032000001,Selbu LKS 01,50320123
5032000001,Selbu LKS 01,50320124
5033000001,Tydal LKS 01,50330101
5033000001,Tydal LKS 01,50330102
5033000001,Tydal LKS 01,50330103
5033000001,Tydal LKS 01,50330104
5033000001,Tydal LKS 01,50330105
5033000001,Tydal LKS 01,50330106
5033000001,Tydal LKS 01,50330107
5034000001,Meråker LKS 01,50340101
5034000001,Meråker LKS 01,50340102
5034000001,Meråker LKS 01,50340103
5034000001,Meråker LKS 01,50340104
5034000001,Meråker LKS 01,50340105
5034000001,Meråker LKS 01,50340106
5034000001,Meråker LKS 01,50340107
5034000001,Meråker LKS 01,50340108
5034000001,Meråker LKS 01,50340109
5034000001,Meråker LKS 01,50340110
5034000001,Meråker LKS 01,50340111
5034000001,Meråker LKS 01,50340112
5034000001,Meråker LKS 01,50340113
5035000001,Stjørdal LKS 01,50350104
5035000001,Stjørdal LKS 01,50350105
5035000001,Stjørdal LKS 01,50350106
5035000001,Stjørdal LKS 01,50350107
5035000001,Stjørdal LKS 01,50350108
5035000001,Stjørdal LKS 01,50350109
5035000001,Stjørdal LKS 01,50350110
5035000001,Stjørdal LKS 01,50350111
5035000001,Stjørdal LKS 01,50350112
5035000001,Stjørdal LKS 01,50350114
5035000001,Stjørdal LKS 01,50350115
5035000001,Stjørdal LKS 01,50350117
5035000001,Stjørdal LKS 01,50350201
5035000001,Stjørdal LKS 01,50350203
5035000001,Stjørdal LKS 01,50350204
5035000001,Stjørdal LKS 01,50350207
5035000001,Stjørdal LKS 01,50350209
5035000001,Stjørdal LKS 01,50350304
5035000002,Stjørdal LKS 02,50350301
5035000002,Stjørdal LKS 02,50350302
5035000002,Stjørdal LKS 02,50350303
5035000002,Stjørdal LKS 02,50350305
5035000002,Stjørdal LKS 02,50350306
5035000002,Stjørdal LKS 02,50350307
5035000002,Stjørdal LKS 02,50350308
5035000002,Stjørdal LKS 02,50350309
5035000002,Stjørdal LKS 02,50350401
5035000002,Stjørdal LKS 02,50350403
5035000002,Stjørdal LKS 02,50350404
5035000002,Stjørdal LKS 02,50350406
5035000003,Stjørdal LKS 03,50350205
5035000003,Stjørdal LKS 03,50350206
5035000003,Stjørdal LKS 03,50350208
5035000003,Stjørdal LKS 03,50350402
5035000003,Stjørdal LKS 03,50350415
5035000003,Stjørdal LKS 03,50350507
